Variable_1,Variable_2,Correlation
Esophagus - Mucosa_GTExTPM,Adipose - Visceral (Omentum)_GTExTPM,0.8568717007890719
Esophagus - Mucosa_GTExTPM,Adrenal Gland_GTExTPM,0.8427327970845807
Esophagus - Mucosa_GTExTPM,Artery - Aorta_GTExTPM,0.8426773840671866
Esophagus - Mucosa_GTExTPM,Artery - Coronary_GTExTPM,0.8510821778079342
Esophagus - Mucosa_GTExTPM,Artery - Tibial_GTExTPM,0.8376555276022579
Esophagus - Mucosa_GTExTPM,Bladder_GTExTPM,0.886964350164985
Esophagus - Mucosa_GTExTPM,Brain - Amygdala_GTExTPM,0.7171462976985619
Esophagus - Mucosa_GTExTPM,Brain - Anterior cingulate cortex (BA24)_GTExTPM,0.6967204435689268
Esophagus - Mucosa_GTExTPM,Brain - Caudate (basal ganglia)_GTExTPM,0.7148843338780079
Esophagus - Mucosa_GTExTPM,Brain - Cerebellar Hemisphere_GTExTPM,0.6924996160270752
Esophagus - Mucosa_GTExTPM,Brain - Cerebellum_GTExTPM,0.6962878044605546
Esophagus - Mucosa_GTExTPM,Brain - Cortex_GTExTPM,0.6959678304359705
Esophagus - Mucosa_GTExTPM,Brain - Frontal Cortex (BA9)_GTExTPM,0.684459777002458
Esophagus - Mucosa_GTExTPM,Brain - Hippocampus_GTExTPM,0.7207481277638031
Esophagus - Mucosa_GTExTPM,Brain - Hypothalamus_GTExTPM,0.7176362058704846
Esophagus - Mucosa_GTExTPM,Brain - Nucleus accumbens (basal ganglia)_GTExTPM,0.7028914939052158
Esophagus - Mucosa_GTExTPM,Brain - Putamen (basal ganglia)_GTExTPM,0.7214064481667314
Esophagus - Mucosa_GTExTPM,Brain - Spinal cord (cervical c-1)_GTExTPM,0.7599154507629282
Esophagus - Mucosa_GTExTPM,Brain - Substantia nigra_GTExTPM,0.7471147625337625
Esophagus - Mucosa_GTExTPM,Breast - Mammary Tissue_GTExTPM,0.8817938524217626
Esophagus - Mucosa_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,0.8363672769212368
Esophagus - Mucosa_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,0.7791871516378961
Esophagus - Mucosa_GTExTPM,Cervix - Ectocervix_GTExTPM,0.8638516463402421
Esophagus - Mucosa_GTExTPM,Cervix - Endocervix_GTExTPM,0.8564989063695648
Esophagus - Mucosa_GTExTPM,Colon - Sigmoid_GTExTPM,0.8466088982136951
Esophagus - Mucosa_GTExTPM,Colon - Transverse_GTExTPM,0.8826326656426866
Esophagus - Mucosa_GTExTPM,Esophagus - Gastroesophageal Junction_GTExTPM,0.8564482545667801
Esophagus - Mucosa_GTExTPM,Esophagus - Mucosa_GTExTPM,1.0
Esophagus - Mucosa_GTExTPM,Esophagus - Muscularis_GTExTPM,0.8566655569269077
Esophagus - Mucosa_GTExTPM,Fallopian Tube_GTExTPM,0.8623899974010016
Esophagus - Mucosa_GTExTPM,Heart - Atrial Appendage_GTExTPM,0.8228469587176145
Esophagus - Mucosa_GTExTPM,Heart - Left Ventricle_GTExTPM,0.8218257762286549
Esophagus - Mucosa_GTExTPM,Kidney - Cortex_GTExTPM,0.8366747799851032
Esophagus - Mucosa_GTExTPM,Kidney - Medulla_GTExTPM,0.8467862710483018
Esophagus - Mucosa_GTExTPM,Liver_GTExTPM,0.7836785046269782
Esophagus - Mucosa_GTExTPM,Lung_GTExTPM,0.8635095297052345
Esophagus - Mucosa_GTExTPM,Minor Salivary Gland_GTExTPM,0.9144376966343692
Esophagus - Mucosa_GTExTPM,Muscle - Skeletal_GTExTPM,0.7970843870802561
Esophagus - Mucosa_GTExTPM,Nerve - Tibial_GTExTPM,0.8371219907249493
Esophagus - Mucosa_GTExTPM,Ovary_GTExTPM,0.8315866674797189
Esophagus - Mucosa_GTExTPM,Pancreas_GTExTPM,0.845262180084965
Esophagus - Mucosa_GTExTPM,Pituitary_GTExTPM,0.7925348398522196
Esophagus - Mucosa_GTExTPM,Prostate_GTExTPM,0.8918885682776279
Esophagus - Mucosa_GTExTPM,Skin - Not Sun Exposed (Suprapubic)_GTExTPM,0.937445336584515
Esophagus - Mucosa_GTExTPM,Skin - Sun Exposed (Lower leg)_GTExTPM,0.932709116593434
Esophagus - Mucosa_GTExTPM,Small Intestine - Terminal Ileum_GTExTPM,0.8650393060208081
Esophagus - Mucosa_GTExTPM,Spleen_GTExTPM,0.8154040034546133
Esophagus - Mucosa_GTExTPM,Stomach_GTExTPM,0.8875211274940268
Esophagus - Mucosa_GTExTPM,Testis_GTExTPM,0.6347764138161807
Esophagus - Mucosa_GTExTPM,Thyroid_GTExTPM,0.8626895425838691
Esophagus - Mucosa_GTExTPM,Uterus_GTExTPM,0.850277252591799
Esophagus - Mucosa_GTExTPM,Vagina_GTExTPM,0.9588572823629559
Esophagus - Mucosa_GTExTPM,Whole Blood_GTExTPM,0.7645742844305408
Esophagus - Mucosa_GTExTPM,opentargets_association_score,-0.08150355115240293
Esophagus - Mucosa_GTExTPM,DGIdb_interaction_group_score,0.013159070745301265
Esophagus - Mucosa_GTExTPM,HIPred,0.38814639022245995
Esophagus - Mucosa_GTExTPM,SDI,0.2967855523374836
Esophagus - Mucosa_GTExTPM,pLI,0.2376859585641105
Esophagus - Mucosa_GTExTPM,O_GlcNAc_Score,0.0459867831140841
Esophagus - Mucosa_GTExTPM,RVIS_Score,-0.2504839334066985
Esophagus - Mucosa_GTExTPM,IPA_BP,-0.00877002338665098
Esophagus - Muscularis_GTExTPM,Chr,0.018350670523778003
Esophagus - Muscularis_GTExTPM,Gene_length,0.09780313218802265
Esophagus - Muscularis_GTExTPM,Adipose - Subcutaneous_GTExTPM,0.945620464663325
Esophagus - Muscularis_GTExTPM,Adipose - Visceral (Omentum)_GTExTPM,0.9418971425322169
Esophagus - Muscularis_GTExTPM,Adrenal Gland_GTExTPM,0.9070836052697404
Esophagus - Muscularis_GTExTPM,Artery - Aorta_GTExTPM,0.9525279471485474
Esophagus - Muscularis_GTExTPM,Artery - Coronary_GTExTPM,0.9626771012112807
Esophagus - Muscularis_GTExTPM,Artery - Tibial_GTExTPM,0.9558606739623999
Esophagus - Muscularis_GTExTPM,Bladder_GTExTPM,0.9707441351210069
Esophagus - Muscularis_GTExTPM,Brain - Amygdala_GTExTPM,0.8173837120205675
Esophagus - Muscularis_GTExTPM,Brain - Anterior cingulate cortex (BA24)_GTExTPM,0.7970276524994437
Esophagus - Muscularis_GTExTPM,Brain - Caudate (basal ganglia)_GTExTPM,0.8154117013570683
Esophagus - Muscularis_GTExTPM,Brain - Cerebellar Hemisphere_GTExTPM,0.7772751290572966
Esophagus - Muscularis_GTExTPM,Brain - Cerebellum_GTExTPM,0.781582641151769
Esophagus - Muscularis_GTExTPM,Brain - Cortex_GTExTPM,0.7944259187694229
Esophagus - Muscularis_GTExTPM,Brain - Frontal Cortex (BA9)_GTExTPM,0.7834470647617563
Esophagus - Muscularis_GTExTPM,Brain - Hippocampus_GTExTPM,0.8211868834657702
Esophagus - Muscularis_GTExTPM,Brain - Hypothalamus_GTExTPM,0.8192767601160574
Esophagus - Muscularis_GTExTPM,Brain - Nucleus accumbens (basal ganglia)_GTExTPM,0.8007917149915273
Esophagus - Muscularis_GTExTPM,Brain - Putamen (basal ganglia)_GTExTPM,0.8206678344886992
Esophagus - Muscularis_GTExTPM,Brain - Spinal cord (cervical c-1)_GTExTPM,0.8521239508323925
Esophagus - Muscularis_GTExTPM,Brain - Substantia nigra_GTExTPM,0.8465770201114937
Esophagus - Muscularis_GTExTPM,Breast - Mammary Tissue_GTExTPM,0.9423240704793715
Esophagus - Muscularis_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,0.8747091621600295
Esophagus - Muscularis_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,0.7594210599954271
Esophagus - Muscularis_GTExTPM,Cervix - Ectocervix_GTExTPM,0.9523099198979522
Esophagus - Muscularis_GTExTPM,Cervix - Endocervix_GTExTPM,0.9538704693116654
Esophagus - Muscularis_GTExTPM,Colon - Sigmoid_GTExTPM,0.9819006718782401
Esophagus - Muscularis_GTExTPM,Colon - Transverse_GTExTPM,0.9192475735757758
Esophagus - Muscularis_GTExTPM,Esophagus - Gastroesophageal Junction_GTExTPM,0.9977888029440468
Esophagus - Muscularis_GTExTPM,Esophagus - Mucosa_GTExTPM,0.8566655569269077
Esophagus - Muscularis_GTExTPM,Esophagus - Muscularis_GTExTPM,1.0
Esophagus - Muscularis_GTExTPM,Fallopian Tube_GTExTPM,0.9575187274517568
Esophagus - Muscularis_GTExTPM,Heart - Atrial Appendage_GTExTPM,0.9330913657481786
Esophagus - Muscularis_GTExTPM,Heart - Left Ventricle_GTExTPM,0.9227570764548418
Esophagus - Muscularis_GTExTPM,Kidney - Cortex_GTExTPM,0.8634986038621593
Esophagus - Muscularis_GTExTPM,Kidney - Medulla_GTExTPM,0.8730650017200347
Esophagus - Muscularis_GTExTPM,Liver_GTExTPM,0.7992556250510423
Esophagus - Muscularis_GTExTPM,Lung_GTExTPM,0.9093110879740636
Esophagus - Muscularis_GTExTPM,Minor Salivary Gland_GTExTPM,0.8903832845355246
Esophagus - Muscularis_GTExTPM,Muscle - Skeletal_GTExTPM,0.8855474714050948
Esophagus - Muscularis_GTExTPM,Nerve - Tibial_GTExTPM,0.9411733711836342
Esophagus - Muscularis_GTExTPM,Ovary_GTExTPM,0.9239534984157387
Esophagus - Muscularis_GTExTPM,Pancreas_GTExTPM,0.8633354659055211
Esophagus - Muscularis_GTExTPM,Pituitary_GTExTPM,0.8642034660131341
Esophagus - Muscularis_GTExTPM,Prostate_GTExTPM,0.9338444831754933
Esophagus - Muscularis_GTExTPM,Skin - Not Sun Exposed (Suprapubic)_GTExTPM,0.8488261531291519
Esophagus - Muscularis_GTExTPM,Skin - Sun Exposed (Lower leg)_GTExTPM,0.8524067016685541
Esophagus - Muscularis_GTExTPM,Small Intestine - Terminal Ileum_GTExTPM,0.8844140552028542
Esophagus - Muscularis_GTExTPM,Spleen_GTExTPM,0.8572271504620284
Esophagus - Muscularis_GTExTPM,Stomach_GTExTPM,0.9091398178391664
Esophagus - Muscularis_GTExTPM,Testis_GTExTPM,0.6767958484260725
Esophagus - Muscularis_GTExTPM,Thyroid_GTExTPM,0.9156496308429207
Esophagus - Muscularis_GTExTPM,Uterus_GTExTPM,0.9604295152234602
Esophagus - Muscularis_GTExTPM,Vagina_GTExTPM,0.9084493775084034
Esophagus - Muscularis_GTExTPM,Whole Blood_GTExTPM,0.7649568752886203
Esophagus - Muscularis_GTExTPM,opentargets_association_score,-0.05921251527315102
Esophagus - Muscularis_GTExTPM,DGIdb_interaction_group_score,-0.003106453797082349
Esophagus - Muscularis_GTExTPM,HIPred,0.42948318181158107
Esophagus - Muscularis_GTExTPM,SDI,0.28513204667158365
Esophagus - Muscularis_GTExTPM,pLI,0.28369604610343796
Esophagus - Muscularis_GTExTPM,O_GlcNAc_Score,0.04708105932249505
Esophagus - Muscularis_GTExTPM,RVIS_Score,-0.2975744866787762
Esophagus - Muscularis_GTExTPM,IPA_BP,0.026063534325612214
Fallopian Tube_GTExTPM,Chr,0.02687029336543617
Fallopian Tube_GTExTPM,Gene_length,0.07100808893079234
Fallopian Tube_GTExTPM,Adipose - Subcutaneous_GTExTPM,0.94714674256476
Fallopian Tube_GTExTPM,Adipose - Visceral (Omentum)_GTExTPM,0.9512964120658359
Fallopian Tube_GTExTPM,Adrenal Gland_GTExTPM,0.9127328649967182
Fallopian Tube_GTExTPM,Artery - Aorta_GTExTPM,0.9452060323402386
Fallopian Tube_GTExTPM,Artery - Coronary_GTExTPM,0.9563660082870296
Fallopian Tube_GTExTPM,Artery - Tibial_GTExTPM,0.9453167782375445
Fallopian Tube_GTExTPM,Bladder_GTExTPM,0.9656848602284062
Fallopian Tube_GTExTPM,Brain - Amygdala_GTExTPM,0.7997045145791926
Fallopian Tube_GTExTPM,Brain - Anterior cingulate cortex (BA24)_GTExTPM,0.7755695540442502
Fallopian Tube_GTExTPM,Brain - Caudate (basal ganglia)_GTExTPM,0.7982269522739324
Fallopian Tube_GTExTPM,Brain - Cerebellar Hemisphere_GTExTPM,0.7626970394319109
Fallopian Tube_GTExTPM,Brain - Cerebellum_GTExTPM,0.7681396723917784
Fallopian Tube_GTExTPM,Brain - Cortex_GTExTPM,0.7744836474122909
Fallopian Tube_GTExTPM,Brain - Frontal Cortex (BA9)_GTExTPM,0.7596061190206788
Fallopian Tube_GTExTPM,Brain - Hippocampus_GTExTPM,0.80410193523944
Fallopian Tube_GTExTPM,Brain - Hypothalamus_GTExTPM,0.8027216385850771
Fallopian Tube_GTExTPM,Brain - Nucleus accumbens (basal ganglia)_GTExTPM,0.7831677733794234
Fallopian Tube_GTExTPM,Brain - Putamen (basal ganglia)_GTExTPM,0.802112052344413
Fallopian Tube_GTExTPM,Brain - Spinal cord (cervical c-1)_GTExTPM,0.8378787498720485
Fallopian Tube_GTExTPM,Brain - Substantia nigra_GTExTPM,0.8282966573445913
Fallopian Tube_GTExTPM,Breast - Mammary Tissue_GTExTPM,0.9569313914601297
Fallopian Tube_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,0.8728006558229764
Fallopian Tube_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,0.7633695883315844
Fallopian Tube_GTExTPM,Cervix - Ectocervix_GTExTPM,0.9728898229775012
Fallopian Tube_GTExTPM,Cervix - Endocervix_GTExTPM,0.978554775608934
Fallopian Tube_GTExTPM,Colon - Sigmoid_GTExTPM,0.9525449077633865
Fallopian Tube_GTExTPM,Colon - Transverse_GTExTPM,0.9166955903005176
Fallopian Tube_GTExTPM,Esophagus - Gastroesophageal Junction_GTExTPM,0.962394679143601
Fallopian Tube_GTExTPM,Esophagus - Mucosa_GTExTPM,0.8623899974010016
Fallopian Tube_GTExTPM,Esophagus - Muscularis_GTExTPM,0.9575187274517568
Fallopian Tube_GTExTPM,Fallopian Tube_GTExTPM,1.0
Fallopian Tube_GTExTPM,Heart - Atrial Appendage_GTExTPM,0.9164125835385063
Fallopian Tube_GTExTPM,Heart - Left Ventricle_GTExTPM,0.9009743329993615
Fallopian Tube_GTExTPM,Kidney - Cortex_GTExTPM,0.8858152166219353
Fallopian Tube_GTExTPM,Kidney - Medulla_GTExTPM,0.896578687719397
Fallopian Tube_GTExTPM,Liver_GTExTPM,0.8134543211366103
Fallopian Tube_GTExTPM,Lung_GTExTPM,0.9249569075413111
Fallopian Tube_GTExTPM,Minor Salivary Gland_GTExTPM,0.9052712389105042
Fallopian Tube_GTExTPM,Muscle - Skeletal_GTExTPM,0.863450904735568
Fallopian Tube_GTExTPM,Nerve - Tibial_GTExTPM,0.9400001728073042
Fallopian Tube_GTExTPM,Ovary_GTExTPM,0.9506775130801334
Fallopian Tube_GTExTPM,Pancreas_GTExTPM,0.8779069042130921
Fallopian Tube_GTExTPM,Pituitary_GTExTPM,0.8747217896844839
Fallopian Tube_GTExTPM,Prostate_GTExTPM,0.9471065339467568
Fallopian Tube_GTExTPM,Skin - Not Sun Exposed (Suprapubic)_GTExTPM,0.8630895188639449
Fallopian Tube_GTExTPM,Skin - Sun Exposed (Lower leg)_GTExTPM,0.8647499826990802
Fallopian Tube_GTExTPM,Small Intestine - Terminal Ileum_GTExTPM,0.8966790632496034
Fallopian Tube_GTExTPM,Spleen_GTExTPM,0.8731722492682964
Fallopian Tube_GTExTPM,Stomach_GTExTPM,0.9154568753080085
Fallopian Tube_GTExTPM,Testis_GTExTPM,0.689210483825758
Fallopian Tube_GTExTPM,Thyroid_GTExTPM,0.9330391277456155
Fallopian Tube_GTExTPM,Uterus_GTExTPM,0.9796821793990983
Fallopian Tube_GTExTPM,Vagina_GTExTPM,0.9264394137342475
Fallopian Tube_GTExTPM,Whole Blood_GTExTPM,0.7735987462725525
Fallopian Tube_GTExTPM,opentargets_association_score,-0.05692300567328276
Fallopian Tube_GTExTPM,DGIdb_interaction_group_score,0.004927433645578222
Fallopian Tube_GTExTPM,HIPred,0.407147342579524
Fallopian Tube_GTExTPM,SDI,0.27642409152877284
Fallopian Tube_GTExTPM,pLI,0.26349572697649076
Fallopian Tube_GTExTPM,O_GlcNAc_Score,0.05757622969196857
Fallopian Tube_GTExTPM,RVIS_Score,-0.28319898266163757
Fallopian Tube_GTExTPM,IPA_BP,0.02113639140294087
Heart - Atrial Appendage_GTExTPM,Chr,0.00972226642675372
Heart - Atrial Appendage_GTExTPM,Gene_length,0.09174212759614352
Heart - Atrial Appendage_GTExTPM,Adipose - Subcutaneous_GTExTPM,0.9179177976851737
Heart - Atrial Appendage_GTExTPM,Adipose - Visceral (Omentum)_GTExTPM,0.9208110371425713
Heart - Atrial Appendage_GTExTPM,Adrenal Gland_GTExTPM,0.8917200006774423
Heart - Atrial Appendage_GTExTPM,Artery - Aorta_GTExTPM,0.9244993383768565
Heart - Atrial Appendage_GTExTPM,Artery - Coronary_GTExTPM,0.9402765417197193
Heart - Atrial Appendage_GTExTPM,Artery - Tibial_GTExTPM,0.9220731505014493
Heart - Atrial Appendage_GTExTPM,Bladder_GTExTPM,0.9215682240154722
Heart - Atrial Appendage_GTExTPM,Brain - Amygdala_GTExTPM,0.8026541677212974
Heart - Atrial Appendage_GTExTPM,Brain - Anterior cingulate cortex (BA24)_GTExTPM,0.7842147109622423
Heart - Atrial Appendage_GTExTPM,Brain - Caudate (basal ganglia)_GTExTPM,0.8002460157534216
Heart - Atrial Appendage_GTExTPM,Brain - Cerebellar Hemisphere_GTExTPM,0.756215885161857
Heart - Atrial Appendage_GTExTPM,Brain - Cerebellum_GTExTPM,0.760297409914515
Heart - Atrial Appendage_GTExTPM,Brain - Cortex_GTExTPM,0.7807274863948557
Heart - Atrial Appendage_GTExTPM,Brain - Frontal Cortex (BA9)_GTExTPM,0.7708374225790693
Heart - Atrial Appendage_GTExTPM,Brain - Hippocampus_GTExTPM,0.8065008181969168
Heart - Atrial Appendage_GTExTPM,Brain - Hypothalamus_GTExTPM,0.8032210555729087
Heart - Atrial Appendage_GTExTPM,Brain - Nucleus accumbens (basal ganglia)_GTExTPM,0.7850934006262039
Heart - Atrial Appendage_GTExTPM,Brain - Putamen (basal ganglia)_GTExTPM,0.8061714372279014
Heart - Atrial Appendage_GTExTPM,Brain - Spinal cord (cervical c-1)_GTExTPM,0.8344435888598387
Heart - Atrial Appendage_GTExTPM,Brain - Substantia nigra_GTExTPM,0.8333860394597068
Heart - Atrial Appendage_GTExTPM,Breast - Mammary Tissue_GTExTPM,0.9146731263750771
Heart - Atrial Appendage_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,0.8465377677264404
Heart - Atrial Appendage_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,0.7383885403514695
Heart - Atrial Appendage_GTExTPM,Cervix - Ectocervix_GTExTPM,0.9095717949700788
Heart - Atrial Appendage_GTExTPM,Cervix - Endocervix_GTExTPM,0.9114597951881176
Heart - Atrial Appendage_GTExTPM,Colon - Sigmoid_GTExTPM,0.9214221216645285
Heart - Atrial Appendage_GTExTPM,Colon - Transverse_GTExTPM,0.8752347627592598
Heart - Atrial Appendage_GTExTPM,Esophagus - Gastroesophageal Junction_GTExTPM,0.9353326583254201
Heart - Atrial Appendage_GTExTPM,Esophagus - Mucosa_GTExTPM,0.8228469587176145
Heart - Atrial Appendage_GTExTPM,Esophagus - Muscularis_GTExTPM,0.9330913657481786
Heart - Atrial Appendage_GTExTPM,Fallopian Tube_GTExTPM,0.9164125835385063
Heart - Atrial Appendage_GTExTPM,Heart - Atrial Appendage_GTExTPM,1.0
Heart - Atrial Appendage_GTExTPM,Heart - Left Ventricle_GTExTPM,0.9777182479468164
Heart - Atrial Appendage_GTExTPM,Kidney - Cortex_GTExTPM,0.8548242734499916
Heart - Atrial Appendage_GTExTPM,Kidney - Medulla_GTExTPM,0.8600279681263511
Heart - Atrial Appendage_GTExTPM,Liver_GTExTPM,0.7976504343310216
Heart - Atrial Appendage_GTExTPM,Lung_GTExTPM,0.8881742672929157
Heart - Atrial Appendage_GTExTPM,Minor Salivary Gland_GTExTPM,0.8686495273822046
Heart - Atrial Appendage_GTExTPM,Muscle - Skeletal_GTExTPM,0.906470936831152
Heart - Atrial Appendage_GTExTPM,Nerve - Tibial_GTExTPM,0.9087251877118179
Heart - Atrial Appendage_GTExTPM,Ovary_GTExTPM,0.891401670515839
Heart - Atrial Appendage_GTExTPM,Pancreas_GTExTPM,0.8437818283497853
Heart - Atrial Appendage_GTExTPM,Pituitary_GTExTPM,0.8461227523618717
Heart - Atrial Appendage_GTExTPM,Prostate_GTExTPM,0.8970929817604527
Heart - Atrial Appendage_GTExTPM,Skin - Not Sun Exposed (Suprapubic)_GTExTPM,0.8225581461840027
Heart - Atrial Appendage_GTExTPM,Skin - Sun Exposed (Lower leg)_GTExTPM,0.8261554471225896
Heart - Atrial Appendage_GTExTPM,Small Intestine - Terminal Ileum_GTExTPM,0.8488035651038345
Heart - Atrial Appendage_GTExTPM,Spleen_GTExTPM,0.8338236673581634
Heart - Atrial Appendage_GTExTPM,Stomach_GTExTPM,0.8804121951378611
Heart - Atrial Appendage_GTExTPM,Testis_GTExTPM,0.6579462023918234
Heart - Atrial Appendage_GTExTPM,Thyroid_GTExTPM,0.8957745847894489
Heart - Atrial Appendage_GTExTPM,Uterus_GTExTPM,0.9130154342259263
Heart - Atrial Appendage_GTExTPM,Vagina_GTExTPM,0.8729530831544103
Heart - Atrial Appendage_GTExTPM,Whole Blood_GTExTPM,0.7478777155865712
Heart - Atrial Appendage_GTExTPM,opentargets_association_score,-0.05590498343517619
Heart - Atrial Appendage_GTExTPM,DGIdb_interaction_group_score,0.00734171317996898
Heart - Atrial Appendage_GTExTPM,HIPred,0.41077766212830735
Heart - Atrial Appendage_GTExTPM,SDI,0.28465148249226346
Heart - Atrial Appendage_GTExTPM,pLI,0.2578106115969008
Heart - Atrial Appendage_GTExTPM,O_GlcNAc_Score,0.0368602008374206
Heart - Atrial Appendage_GTExTPM,RVIS_Score,-0.27304243409278595
Heart - Atrial Appendage_GTExTPM,IPA_BP,0.028493183032076094
Heart - Left Ventricle_GTExTPM,Chr,0.014470985990385427
Heart - Left Ventricle_GTExTPM,Gene_length,0.08241670187440238
Heart - Left Ventricle_GTExTPM,Adipose - Subcutaneous_GTExTPM,0.9053902747275013
Heart - Left Ventricle_GTExTPM,Adipose - Visceral (Omentum)_GTExTPM,0.9058377620672645
Heart - Left Ventricle_GTExTPM,Adrenal Gland_GTExTPM,0.8870487051212864
Heart - Left Ventricle_GTExTPM,Artery - Aorta_GTExTPM,0.9041709669818382
Heart - Left Ventricle_GTExTPM,Artery - Coronary_GTExTPM,0.9204455595585169
Heart - Left Ventricle_GTExTPM,Artery - Tibial_GTExTPM,0.9051489651800431
Heart - Left Ventricle_GTExTPM,Bladder_GTExTPM,0.9096720896472443
Heart - Left Ventricle_GTExTPM,Brain - Amygdala_GTExTPM,0.7936627627009396
Heart - Left Ventricle_GTExTPM,Brain - Anterior cingulate cortex (BA24)_GTExTPM,0.7766867044097128
Heart - Left Ventricle_GTExTPM,Brain - Caudate (basal ganglia)_GTExTPM,0.7924234966587398
Heart - Left Ventricle_GTExTPM,Brain - Cerebellar Hemisphere_GTExTPM,0.7551471503369799
Heart - Left Ventricle_GTExTPM,Brain - Cerebellum_GTExTPM,0.7581808755996963
Heart - Left Ventricle_GTExTPM,Brain - Cortex_GTExTPM,0.7745141715826476
Heart - Left Ventricle_GTExTPM,Brain - Frontal Cortex (BA9)_GTExTPM,0.7650217942791809
Heart - Left Ventricle_GTExTPM,Brain - Hippocampus_GTExTPM,0.7975009767979097
Heart - Left Ventricle_GTExTPM,Brain - Hypothalamus_GTExTPM,0.7933131457689273
Heart - Left Ventricle_GTExTPM,Brain - Nucleus accumbens (basal ganglia)_GTExTPM,0.7781557546939393
Heart - Left Ventricle_GTExTPM,Brain - Putamen (basal ganglia)_GTExTPM,0.7994426952722485
Heart - Left Ventricle_GTExTPM,Brain - Spinal cord (cervical c-1)_GTExTPM,0.8250828273928392
Heart - Left Ventricle_GTExTPM,Brain - Substantia nigra_GTExTPM,0.8248257085924339
Heart - Left Ventricle_GTExTPM,Breast - Mammary Tissue_GTExTPM,0.9030673002144348
Heart - Left Ventricle_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,0.8392581315631565
Heart - Left Ventricle_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,0.7490347213059071
Heart - Left Ventricle_GTExTPM,Cervix - Ectocervix_GTExTPM,0.8945177817792782
Heart - Left Ventricle_GTExTPM,Cervix - Endocervix_GTExTPM,0.8960252715696566
Heart - Left Ventricle_GTExTPM,Colon - Sigmoid_GTExTPM,0.909536003963547
Heart - Left Ventricle_GTExTPM,Colon - Transverse_GTExTPM,0.8675438776466043
Heart - Left Ventricle_GTExTPM,Esophagus - Gastroesophageal Junction_GTExTPM,0.9230246232829598
Heart - Left Ventricle_GTExTPM,Esophagus - Mucosa_GTExTPM,0.8218257762286549
Heart - Left Ventricle_GTExTPM,Esophagus - Muscularis_GTExTPM,0.9227570764548418
Heart - Left Ventricle_GTExTPM,Fallopian Tube_GTExTPM,0.9009743329993615
Heart - Left Ventricle_GTExTPM,Heart - Atrial Appendage_GTExTPM,0.9777182479468164
Heart - Left Ventricle_GTExTPM,Heart - Left Ventricle_GTExTPM,1.0
Heart - Left Ventricle_GTExTPM,Kidney - Cortex_GTExTPM,0.8515642652057455
Heart - Left Ventricle_GTExTPM,Kidney - Medulla_GTExTPM,0.8563835184641032
Heart - Left Ventricle_GTExTPM,Liver_GTExTPM,0.7979777630906776
Heart - Left Ventricle_GTExTPM,Lung_GTExTPM,0.872669467504223
Heart - Left Ventricle_GTExTPM,Minor Salivary Gland_GTExTPM,0.8603017289520491
Heart - Left Ventricle_GTExTPM,Muscle - Skeletal_GTExTPM,0.9252078827827291
Heart - Left Ventricle_GTExTPM,Nerve - Tibial_GTExTPM,0.890005272074329
Heart - Left Ventricle_GTExTPM,Ovary_GTExTPM,0.8777341711943663
Heart - Left Ventricle_GTExTPM,Pancreas_GTExTPM,0.8413654020519394
Heart - Left Ventricle_GTExTPM,Pituitary_GTExTPM,0.8341806779454337
Heart - Left Ventricle_GTExTPM,Prostate_GTExTPM,0.8859507365854921
Heart - Left Ventricle_GTExTPM,Skin - Not Sun Exposed (Suprapubic)_GTExTPM,0.8164815467770791
Heart - Left Ventricle_GTExTPM,Skin - Sun Exposed (Lower leg)_GTExTPM,0.8190789329822094
Heart - Left Ventricle_GTExTPM,Small Intestine - Terminal Ileum_GTExTPM,0.8415918270561018
Heart - Left Ventricle_GTExTPM,Spleen_GTExTPM,0.8304159740007008
Heart - Left Ventricle_GTExTPM,Stomach_GTExTPM,0.8756524301947454
Heart - Left Ventricle_GTExTPM,Testis_GTExTPM,0.6604437309100654
Heart - Left Ventricle_GTExTPM,Thyroid_GTExTPM,0.8841780439313991
Heart - Left Ventricle_GTExTPM,Uterus_GTExTPM,0.9016967945084374
Heart - Left Ventricle_GTExTPM,Vagina_GTExTPM,0.8605071032584484
Heart - Left Ventricle_GTExTPM,Whole Blood_GTExTPM,0.7515318775242895
Heart - Left Ventricle_GTExTPM,opentargets_association_score,-0.05313153803386502
Heart - Left Ventricle_GTExTPM,DGIdb_interaction_group_score,0.0016270532445270157
Heart - Left Ventricle_GTExTPM,HIPred,0.4003152804705854
Heart - Left Ventricle_GTExTPM,SDI,0.2716057058069477
Heart - Left Ventricle_GTExTPM,pLI,0.24751080815227935
Heart - Left Ventricle_GTExTPM,O_GlcNAc_Score,0.02052494979035412
Heart - Left Ventricle_GTExTPM,RVIS_Score,-0.26839316008398045
Heart - Left Ventricle_GTExTPM,IPA_BP,0.015656549528315012
