Variable_1,Variable_2,Correlation
Esophagus - Muscularis_GTExTPM,Brain - Spinal cord (cervical c-1)_GTExTPM,0.8799743791816442
Esophagus - Muscularis_GTExTPM,Brain - Substantia nigra_GTExTPM,0.883465645640719
Esophagus - Muscularis_GTExTPM,Breast - Mammary Tissue_GTExTPM,0.958029086440068
Esophagus - Muscularis_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,0.8940061802763817
Esophagus - Muscularis_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,0.7738398995239634
Esophagus - Muscularis_GTExTPM,Cervix - Ectocervix_GTExTPM,0.9550690348810654
Esophagus - Muscularis_GTExTPM,Cervix - Endocervix_GTExTPM,0.9565257772746606
Esophagus - Muscularis_GTExTPM,Colon - Sigmoid_GTExTPM,0.9831763828554505
Esophagus - Muscularis_GTExTPM,Colon - Transverse_GTExTPM,0.9567924743576249
Esophagus - Muscularis_GTExTPM,Esophagus - Gastroesophageal Junction_GTExTPM,0.9977968816054377
Esophagus - Muscularis_GTExTPM,Esophagus - Mucosa_GTExTPM,0.9091791002629478
Esophagus - Muscularis_GTExTPM,Esophagus - Muscularis_GTExTPM,1.0
Esophagus - Muscularis_GTExTPM,Fallopian Tube_GTExTPM,0.9643796420324333
Esophagus - Muscularis_GTExTPM,Heart - Atrial Appendage_GTExTPM,0.9245331228474367
Esophagus - Muscularis_GTExTPM,Heart - Left Ventricle_GTExTPM,0.9171805495844693
Esophagus - Muscularis_GTExTPM,Kidney - Cortex_GTExTPM,0.8892786540055581
Esophagus - Muscularis_GTExTPM,Kidney - Medulla_GTExTPM,0.8983746741496347
Esophagus - Muscularis_GTExTPM,Liver_GTExTPM,0.8470327076069943
Esophagus - Muscularis_GTExTPM,Lung_GTExTPM,0.9410695817890693
Esophagus - Muscularis_GTExTPM,Minor Salivary Gland_GTExTPM,0.9229709026745828
Esophagus - Muscularis_GTExTPM,Muscle - Skeletal_GTExTPM,0.8921512929868891
Esophagus - Muscularis_GTExTPM,Nerve - Tibial_GTExTPM,0.9535300242736403
Esophagus - Muscularis_GTExTPM,Ovary_GTExTPM,0.9420632255075475
Esophagus - Muscularis_GTExTPM,Pancreas_GTExTPM,0.8893120123609456
Esophagus - Muscularis_GTExTPM,Pituitary_GTExTPM,0.8895472140825265
Esophagus - Muscularis_GTExTPM,Prostate_GTExTPM,0.9477425938963094
Esophagus - Muscularis_GTExTPM,Skin - Not Sun Exposed (Suprapubic)_GTExTPM,0.914744913860567
Esophagus - Muscularis_GTExTPM,Skin - Sun Exposed (Lower leg)_GTExTPM,0.9201648393443596
Esophagus - Muscularis_GTExTPM,Small Intestine - Terminal Ileum_GTExTPM,0.9264766283068367
Esophagus - Muscularis_GTExTPM,Spleen_GTExTPM,0.8890480429848695
Esophagus - Muscularis_GTExTPM,Stomach_GTExTPM,0.9388372619609076
Esophagus - Muscularis_GTExTPM,Testis_GTExTPM,0.7946087433906043
Esophagus - Muscularis_GTExTPM,Thyroid_GTExTPM,0.9284994851065843
Esophagus - Muscularis_GTExTPM,Uterus_GTExTPM,0.9661656264770084
Esophagus - Muscularis_GTExTPM,Vagina_GTExTPM,0.9408773465012374
Esophagus - Muscularis_GTExTPM,Whole Blood_GTExTPM,0.8073317028873463
Esophagus - Muscularis_GTExTPM,opentargets_association_score,-0.08681399668012252
Esophagus - Muscularis_GTExTPM,DGIdb_interaction_group_score,0.03403912081253504
Esophagus - Muscularis_GTExTPM,HIPred,0.38769172339915065
Esophagus - Muscularis_GTExTPM,SDI,0.2822319684436848
Esophagus - Muscularis_GTExTPM,pLI,0.2966502119116056
Esophagus - Muscularis_GTExTPM,O_GlcNAc_Score,0.10802795362062027
Esophagus - Muscularis_GTExTPM,IPA_BP,0.08327877995777026
Fallopian Tube_GTExTPM,Chr,0.012888524208955933
Fallopian Tube_GTExTPM,Gene_length,0.29202716078841773
Fallopian Tube_GTExTPM,Adipose - Subcutaneous_GTExTPM,0.9554200606731381
Fallopian Tube_GTExTPM,Adipose - Visceral (Omentum)_GTExTPM,0.9589691772213115
Fallopian Tube_GTExTPM,Adrenal Gland_GTExTPM,0.912341312058012
Fallopian Tube_GTExTPM,Artery - Aorta_GTExTPM,0.95095583612788
Fallopian Tube_GTExTPM,Artery - Coronary_GTExTPM,0.957933386103098
Fallopian Tube_GTExTPM,Artery - Tibial_GTExTPM,0.9499165503259988
Fallopian Tube_GTExTPM,Bladder_GTExTPM,0.9707387324644204
Fallopian Tube_GTExTPM,Brain - Amygdala_GTExTPM,0.843396285015998
Fallopian Tube_GTExTPM,Brain - Anterior cingulate cortex (BA24)_GTExTPM,0.8224962720237936
Fallopian Tube_GTExTPM,Brain - Caudate (basal ganglia)_GTExTPM,0.8406062919296766
Fallopian Tube_GTExTPM,Brain - Cerebellar Hemisphere_GTExTPM,0.7883006266288078
Fallopian Tube_GTExTPM,Brain - Cerebellum_GTExTPM,0.8012328451444009
Fallopian Tube_GTExTPM,Brain - Cortex_GTExTPM,0.822526958150667
Fallopian Tube_GTExTPM,Brain - Frontal Cortex (BA9)_GTExTPM,0.8036665427607672
Fallopian Tube_GTExTPM,Brain - Hippocampus_GTExTPM,0.8459676283767135
Fallopian Tube_GTExTPM,Brain - Hypothalamus_GTExTPM,0.8520998866863665
Fallopian Tube_GTExTPM,Brain - Nucleus accumbens (basal ganglia)_GTExTPM,0.830404183780583
Fallopian Tube_GTExTPM,Brain - Putamen (basal ganglia)_GTExTPM,0.8431457939758474
Fallopian Tube_GTExTPM,Brain - Spinal cord (cervical c-1)_GTExTPM,0.8644452162783016
Fallopian Tube_GTExTPM,Brain - Substantia nigra_GTExTPM,0.8644704059028903
Fallopian Tube_GTExTPM,Breast - Mammary Tissue_GTExTPM,0.9674994996460875
Fallopian Tube_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,0.8872037585641478
Fallopian Tube_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,0.7721025660390468
Fallopian Tube_GTExTPM,Cervix - Ectocervix_GTExTPM,0.9776385090153107
Fallopian Tube_GTExTPM,Cervix - Endocervix_GTExTPM,0.9827009680629848
Fallopian Tube_GTExTPM,Colon - Sigmoid_GTExTPM,0.9632274450676942
Fallopian Tube_GTExTPM,Colon - Transverse_GTExTPM,0.9508674935878537
Fallopian Tube_GTExTPM,Esophagus - Gastroesophageal Junction_GTExTPM,0.9690410433455368
Fallopian Tube_GTExTPM,Esophagus - Mucosa_GTExTPM,0.9088640913185805
Fallopian Tube_GTExTPM,Esophagus - Muscularis_GTExTPM,0.9643796420324333
Fallopian Tube_GTExTPM,Fallopian Tube_GTExTPM,1.0
Fallopian Tube_GTExTPM,Heart - Atrial Appendage_GTExTPM,0.9078577513076754
Fallopian Tube_GTExTPM,Heart - Left Ventricle_GTExTPM,0.891760328378067
Fallopian Tube_GTExTPM,Kidney - Cortex_GTExTPM,0.8984553601263751
Fallopian Tube_GTExTPM,Kidney - Medulla_GTExTPM,0.9133988113169922
Fallopian Tube_GTExTPM,Liver_GTExTPM,0.8473565119118592
Fallopian Tube_GTExTPM,Lung_GTExTPM,0.9456948233640873
Fallopian Tube_GTExTPM,Minor Salivary Gland_GTExTPM,0.9249297097770182
Fallopian Tube_GTExTPM,Muscle - Skeletal_GTExTPM,0.871667132393661
Fallopian Tube_GTExTPM,Nerve - Tibial_GTExTPM,0.9536604127208934
Fallopian Tube_GTExTPM,Ovary_GTExTPM,0.9635925118397678
Fallopian Tube_GTExTPM,Pancreas_GTExTPM,0.8967283284983977
Fallopian Tube_GTExTPM,Pituitary_GTExTPM,0.8945805022141395
Fallopian Tube_GTExTPM,Prostate_GTExTPM,0.9559813960220856
Fallopian Tube_GTExTPM,Skin - Not Sun Exposed (Suprapubic)_GTExTPM,0.9188959344331012
Fallopian Tube_GTExTPM,Skin - Sun Exposed (Lower leg)_GTExTPM,0.9235077187636046
Fallopian Tube_GTExTPM,Small Intestine - Terminal Ileum_GTExTPM,0.9313443085344065
Fallopian Tube_GTExTPM,Spleen_GTExTPM,0.8998369792385557
Fallopian Tube_GTExTPM,Stomach_GTExTPM,0.935146198325792
Fallopian Tube_GTExTPM,Testis_GTExTPM,0.801617376555069
Fallopian Tube_GTExTPM,Thyroid_GTExTPM,0.9383370972347642
Fallopian Tube_GTExTPM,Uterus_GTExTPM,0.9866592848971333
Fallopian Tube_GTExTPM,Vagina_GTExTPM,0.9572592721782749
Fallopian Tube_GTExTPM,Whole Blood_GTExTPM,0.8085739411840336
Fallopian Tube_GTExTPM,opentargets_association_score,-0.08567568375133482
Fallopian Tube_GTExTPM,DGIdb_interaction_group_score,0.007576492277712491
Fallopian Tube_GTExTPM,HIPred,0.36795431301322434
Fallopian Tube_GTExTPM,SDI,0.2655128796095113
Fallopian Tube_GTExTPM,pLI,0.2728188496431646
Fallopian Tube_GTExTPM,O_GlcNAc_Score,0.08764373086718451
Fallopian Tube_GTExTPM,IPA_BP,0.07552492276757625
Heart - Atrial Appendage_GTExTPM,Chr,-0.006023564702007996
Heart - Atrial Appendage_GTExTPM,Gene_length,0.3051364660168104
Heart - Atrial Appendage_GTExTPM,Adipose - Subcutaneous_GTExTPM,0.9111059504476975
Heart - Atrial Appendage_GTExTPM,Adipose - Visceral (Omentum)_GTExTPM,0.9175017219906207
Heart - Atrial Appendage_GTExTPM,Adrenal Gland_GTExTPM,0.8818361690649311
Heart - Atrial Appendage_GTExTPM,Artery - Aorta_GTExTPM,0.9157516688006339
Heart - Atrial Appendage_GTExTPM,Artery - Coronary_GTExTPM,0.9315484670008891
Heart - Atrial Appendage_GTExTPM,Artery - Tibial_GTExTPM,0.9161192414628949
Heart - Atrial Appendage_GTExTPM,Bladder_GTExTPM,0.9165217490106161
Heart - Atrial Appendage_GTExTPM,Brain - Amygdala_GTExTPM,0.8499551577571228
Heart - Atrial Appendage_GTExTPM,Brain - Anterior cingulate cortex (BA24)_GTExTPM,0.8335842304620534
Heart - Atrial Appendage_GTExTPM,Brain - Caudate (basal ganglia)_GTExTPM,0.8456223538704184
Heart - Atrial Appendage_GTExTPM,Brain - Cerebellar Hemisphere_GTExTPM,0.7847503298130245
Heart - Atrial Appendage_GTExTPM,Brain - Cerebellum_GTExTPM,0.79552300187927
Heart - Atrial Appendage_GTExTPM,Brain - Cortex_GTExTPM,0.8314711979104368
Heart - Atrial Appendage_GTExTPM,Brain - Frontal Cortex (BA9)_GTExTPM,0.8183968116781973
Heart - Atrial Appendage_GTExTPM,Brain - Hippocampus_GTExTPM,0.8497315668221701
Heart - Atrial Appendage_GTExTPM,Brain - Hypothalamus_GTExTPM,0.8559051890281797
Heart - Atrial Appendage_GTExTPM,Brain - Nucleus accumbens (basal ganglia)_GTExTPM,0.8327692487062804
Heart - Atrial Appendage_GTExTPM,Brain - Putamen (basal ganglia)_GTExTPM,0.8489917406272594
Heart - Atrial Appendage_GTExTPM,Brain - Spinal cord (cervical c-1)_GTExTPM,0.856298115130998
Heart - Atrial Appendage_GTExTPM,Brain - Substantia nigra_GTExTPM,0.8686307001986804
Heart - Atrial Appendage_GTExTPM,Breast - Mammary Tissue_GTExTPM,0.9184092339503483
Heart - Atrial Appendage_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,0.8484548968559866
Heart - Atrial Appendage_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,0.7386938994371048
Heart - Atrial Appendage_GTExTPM,Cervix - Ectocervix_GTExTPM,0.902773330929892
Heart - Atrial Appendage_GTExTPM,Cervix - Endocervix_GTExTPM,0.9052667987168976
Heart - Atrial Appendage_GTExTPM,Colon - Sigmoid_GTExTPM,0.9184207812368597
Heart - Atrial Appendage_GTExTPM,Colon - Transverse_GTExTPM,0.9049417991302398
Heart - Atrial Appendage_GTExTPM,Esophagus - Gastroesophageal Junction_GTExTPM,0.9269431620974059
Heart - Atrial Appendage_GTExTPM,Esophagus - Mucosa_GTExTPM,0.8682347268063636
Heart - Atrial Appendage_GTExTPM,Esophagus - Muscularis_GTExTPM,0.9245331228474367
Heart - Atrial Appendage_GTExTPM,Fallopian Tube_GTExTPM,0.9078577513076754
Heart - Atrial Appendage_GTExTPM,Heart - Atrial Appendage_GTExTPM,1.0
Heart - Atrial Appendage_GTExTPM,Heart - Left Ventricle_GTExTPM,0.9783384080054449
Heart - Atrial Appendage_GTExTPM,Kidney - Cortex_GTExTPM,0.8632789817495148
Heart - Atrial Appendage_GTExTPM,Kidney - Medulla_GTExTPM,0.867743569246231
Heart - Atrial Appendage_GTExTPM,Liver_GTExTPM,0.8232979270381162
Heart - Atrial Appendage_GTExTPM,Lung_GTExTPM,0.9072844858630134
Heart - Atrial Appendage_GTExTPM,Minor Salivary Gland_GTExTPM,0.8995353381089167
Heart - Atrial Appendage_GTExTPM,Muscle - Skeletal_GTExTPM,0.8974263080088046
Heart - Atrial Appendage_GTExTPM,Nerve - Tibial_GTExTPM,0.9093723354858462
Heart - Atrial Appendage_GTExTPM,Ovary_GTExTPM,0.8951493628205962
Heart - Atrial Appendage_GTExTPM,Pancreas_GTExTPM,0.8639314351480286
Heart - Atrial Appendage_GTExTPM,Pituitary_GTExTPM,0.8749544171932497
Heart - Atrial Appendage_GTExTPM,Prostate_GTExTPM,0.9113781140395304
Heart - Atrial Appendage_GTExTPM,Skin - Not Sun Exposed (Suprapubic)_GTExTPM,0.879592672889711
Heart - Atrial Appendage_GTExTPM,Skin - Sun Exposed (Lower leg)_GTExTPM,0.8840328347065236
Heart - Atrial Appendage_GTExTPM,Small Intestine - Terminal Ileum_GTExTPM,0.8820099880138997
Heart - Atrial Appendage_GTExTPM,Spleen_GTExTPM,0.8549106365056391
Heart - Atrial Appendage_GTExTPM,Stomach_GTExTPM,0.8975381093685348
Heart - Atrial Appendage_GTExTPM,Testis_GTExTPM,0.763315044437792
Heart - Atrial Appendage_GTExTPM,Thyroid_GTExTPM,0.9012031304175034
Heart - Atrial Appendage_GTExTPM,Uterus_GTExTPM,0.9104369460247086
Heart - Atrial Appendage_GTExTPM,Vagina_GTExTPM,0.899539763298485
Heart - Atrial Appendage_GTExTPM,Whole Blood_GTExTPM,0.7680665298732245
Heart - Atrial Appendage_GTExTPM,opentargets_association_score,-0.11838340185540183
Heart - Atrial Appendage_GTExTPM,DGIdb_interaction_group_score,0.052231854230983296
Heart - Atrial Appendage_GTExTPM,HIPred,0.36515795926619915
Heart - Atrial Appendage_GTExTPM,SDI,0.3069128550392154
Heart - Atrial Appendage_GTExTPM,pLI,0.23836905090170166
Heart - Atrial Appendage_GTExTPM,O_GlcNAc_Score,0.08158032327077291
Heart - Atrial Appendage_GTExTPM,IPA_BP,0.11000980898235865
Heart - Left Ventricle_GTExTPM,Chr,-0.006417983585660081
Heart - Left Ventricle_GTExTPM,Gene_length,0.30382648788899513
Heart - Left Ventricle_GTExTPM,Adipose - Subcutaneous_GTExTPM,0.9010329399088222
Heart - Left Ventricle_GTExTPM,Adipose - Visceral (Omentum)_GTExTPM,0.9021065444059166
Heart - Left Ventricle_GTExTPM,Adrenal Gland_GTExTPM,0.8753448499009269
Heart - Left Ventricle_GTExTPM,Artery - Aorta_GTExTPM,0.897749318996714
Heart - Left Ventricle_GTExTPM,Artery - Coronary_GTExTPM,0.91416758713778
Heart - Left Ventricle_GTExTPM,Artery - Tibial_GTExTPM,0.9026358827892047
Heart - Left Ventricle_GTExTPM,Bladder_GTExTPM,0.9041178722614848
Heart - Left Ventricle_GTExTPM,Brain - Amygdala_GTExTPM,0.8506425687041703
Heart - Left Ventricle_GTExTPM,Brain - Anterior cingulate cortex (BA24)_GTExTPM,0.8348727083880424
Heart - Left Ventricle_GTExTPM,Brain - Caudate (basal ganglia)_GTExTPM,0.8445855149181308
Heart - Left Ventricle_GTExTPM,Brain - Cerebellar Hemisphere_GTExTPM,0.7853788807333797
Heart - Left Ventricle_GTExTPM,Brain - Cerebellum_GTExTPM,0.7938285398201774
Heart - Left Ventricle_GTExTPM,Brain - Cortex_GTExTPM,0.8329868399565845
Heart - Left Ventricle_GTExTPM,Brain - Frontal Cortex (BA9)_GTExTPM,0.8210054984138356
Heart - Left Ventricle_GTExTPM,Brain - Hippocampus_GTExTPM,0.8505357566007976
Heart - Left Ventricle_GTExTPM,Brain - Hypothalamus_GTExTPM,0.8545304095348212
Heart - Left Ventricle_GTExTPM,Brain - Nucleus accumbens (basal ganglia)_GTExTPM,0.8335159515475096
Heart - Left Ventricle_GTExTPM,Brain - Putamen (basal ganglia)_GTExTPM,0.8481450885529802
Heart - Left Ventricle_GTExTPM,Brain - Spinal cord (cervical c-1)_GTExTPM,0.8543554240622684
Heart - Left Ventricle_GTExTPM,Brain - Substantia nigra_GTExTPM,0.8678822552270321
Heart - Left Ventricle_GTExTPM,Breast - Mammary Tissue_GTExTPM,0.9061016602406791
Heart - Left Ventricle_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,0.8410919290827741
Heart - Left Ventricle_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,0.7437813297586024
Heart - Left Ventricle_GTExTPM,Cervix - Ectocervix_GTExTPM,0.8874836753251583
Heart - Left Ventricle_GTExTPM,Cervix - Endocervix_GTExTPM,0.8881298469009519
Heart - Left Ventricle_GTExTPM,Colon - Sigmoid_GTExTPM,0.9080202877321231
Heart - Left Ventricle_GTExTPM,Colon - Transverse_GTExTPM,0.8962113422412117
Heart - Left Ventricle_GTExTPM,Esophagus - Gastroesophageal Junction_GTExTPM,0.9174004411428407
Heart - Left Ventricle_GTExTPM,Esophagus - Mucosa_GTExTPM,0.8677545557409274
Heart - Left Ventricle_GTExTPM,Esophagus - Muscularis_GTExTPM,0.9171805495844693
Heart - Left Ventricle_GTExTPM,Fallopian Tube_GTExTPM,0.891760328378067
Heart - Left Ventricle_GTExTPM,Heart - Atrial Appendage_GTExTPM,0.9783384080054449
Heart - Left Ventricle_GTExTPM,Heart - Left Ventricle_GTExTPM,1.0
Heart - Left Ventricle_GTExTPM,Kidney - Cortex_GTExTPM,0.8603623549658627
Heart - Left Ventricle_GTExTPM,Kidney - Medulla_GTExTPM,0.8649673556374357
Heart - Left Ventricle_GTExTPM,Liver_GTExTPM,0.8301343879043036
Heart - Left Ventricle_GTExTPM,Lung_GTExTPM,0.889682159826812
Heart - Left Ventricle_GTExTPM,Minor Salivary Gland_GTExTPM,0.8891614551925484
Heart - Left Ventricle_GTExTPM,Muscle - Skeletal_GTExTPM,0.9172109137161971
Heart - Left Ventricle_GTExTPM,Nerve - Tibial_GTExTPM,0.8946789741419229
Heart - Left Ventricle_GTExTPM,Ovary_GTExTPM,0.8776302807281361
Heart - Left Ventricle_GTExTPM,Pancreas_GTExTPM,0.865539791578878
Heart - Left Ventricle_GTExTPM,Pituitary_GTExTPM,0.8633519959699677
Heart - Left Ventricle_GTExTPM,Prostate_GTExTPM,0.894919986784889
Heart - Left Ventricle_GTExTPM,Skin - Not Sun Exposed (Suprapubic)_GTExTPM,0.8761152092523847
Heart - Left Ventricle_GTExTPM,Skin - Sun Exposed (Lower leg)_GTExTPM,0.8806173565236465
Heart - Left Ventricle_GTExTPM,Small Intestine - Terminal Ileum_GTExTPM,0.8750186839130978
Heart - Left Ventricle_GTExTPM,Spleen_GTExTPM,0.8497302308281786
Heart - Left Ventricle_GTExTPM,Stomach_GTExTPM,0.8962999576031302
Heart - Left Ventricle_GTExTPM,Testis_GTExTPM,0.764533560623703
Heart - Left Ventricle_GTExTPM,Thyroid_GTExTPM,0.8927017877214671
Heart - Left Ventricle_GTExTPM,Uterus_GTExTPM,0.8984953524653609
Heart - Left Ventricle_GTExTPM,Vagina_GTExTPM,0.8891430012106265
Heart - Left Ventricle_GTExTPM,Whole Blood_GTExTPM,0.7690030455779916
Heart - Left Ventricle_GTExTPM,opentargets_association_score,-0.10974034749380715
Heart - Left Ventricle_GTExTPM,DGIdb_interaction_group_score,0.022235526617589232
Heart - Left Ventricle_GTExTPM,HIPred,0.3642784117133448
Heart - Left Ventricle_GTExTPM,SDI,0.29506280294228915
Heart - Left Ventricle_GTExTPM,pLI,0.24218740481878967
Heart - Left Ventricle_GTExTPM,O_GlcNAc_Score,0.09707120301487818
Heart - Left Ventricle_GTExTPM,IPA_BP,0.09319350744818741
Kidney - Cortex_GTExTPM,Chr,0.002352177179871869
Kidney - Cortex_GTExTPM,Gene_length,0.27599541056518706
Kidney - Cortex_GTExTPM,Adipose - Subcutaneous_GTExTPM,0.9008701049341451
Kidney - Cortex_GTExTPM,Adipose - Visceral (Omentum)_GTExTPM,0.9060990929855822
Kidney - Cortex_GTExTPM,Adrenal Gland_GTExTPM,0.9046624239772861
Kidney - Cortex_GTExTPM,Artery - Aorta_GTExTPM,0.8781735083760555
Kidney - Cortex_GTExTPM,Artery - Coronary_GTExTPM,0.8902420341550895
Kidney - Cortex_GTExTPM,Artery - Tibial_GTExTPM,0.8697387674614201
Kidney - Cortex_GTExTPM,Bladder_GTExTPM,0.9021333572667022
Kidney - Cortex_GTExTPM,Brain - Amygdala_GTExTPM,0.8311101205917368
Kidney - Cortex_GTExTPM,Brain - Anterior cingulate cortex (BA24)_GTExTPM,0.813189228640825
Kidney - Cortex_GTExTPM,Brain - Caudate (basal ganglia)_GTExTPM,0.827184913834832
Kidney - Cortex_GTExTPM,Brain - Cerebellar Hemisphere_GTExTPM,0.7692814129133212
Kidney - Cortex_GTExTPM,Brain - Cerebellum_GTExTPM,0.7795366624967842
Kidney - Cortex_GTExTPM,Brain - Cortex_GTExTPM,0.813921900544042
Kidney - Cortex_GTExTPM,Brain - Frontal Cortex (BA9)_GTExTPM,0.7982490883207931
Kidney - Cortex_GTExTPM,Brain - Hippocampus_GTExTPM,0.8335646811576273
Kidney - Cortex_GTExTPM,Brain - Hypothalamus_GTExTPM,0.8433514802447634
Kidney - Cortex_GTExTPM,Brain - Nucleus accumbens (basal ganglia)_GTExTPM,0.8166847912477745
Kidney - Cortex_GTExTPM,Brain - Putamen (basal ganglia)_GTExTPM,0.8299686102686298
Kidney - Cortex_GTExTPM,Brain - Spinal cord (cervical c-1)_GTExTPM,0.8544959187879692
Kidney - Cortex_GTExTPM,Brain - Substantia nigra_GTExTPM,0.8532425099199502
Kidney - Cortex_GTExTPM,Breast - Mammary Tissue_GTExTPM,0.917673555687698
Kidney - Cortex_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,0.849100941521837
Kidney - Cortex_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,0.7769228919091766
Kidney - Cortex_GTExTPM,Cervix - Ectocervix_GTExTPM,0.8849952037874461
Kidney - Cortex_GTExTPM,Cervix - Endocervix_GTExTPM,0.89169036134051
Kidney - Cortex_GTExTPM,Colon - Sigmoid_GTExTPM,0.8837216171559374
Kidney - Cortex_GTExTPM,Colon - Transverse_GTExTPM,0.9162657204737612
Kidney - Cortex_GTExTPM,Esophagus - Gastroesophageal Junction_GTExTPM,0.8904227738566477
Kidney - Cortex_GTExTPM,Esophagus - Mucosa_GTExTPM,0.8887727256558139
Kidney - Cortex_GTExTPM,Esophagus - Muscularis_GTExTPM,0.8892786540055581
Kidney - Cortex_GTExTPM,Fallopian Tube_GTExTPM,0.8984553601263751
Kidney - Cortex_GTExTPM,Heart - Atrial Appendage_GTExTPM,0.8632789817495148
Kidney - Cortex_GTExTPM,Heart - Left Ventricle_GTExTPM,0.8603623549658627
Kidney - Cortex_GTExTPM,Kidney - Cortex_GTExTPM,1.0
Kidney - Cortex_GTExTPM,Kidney - Medulla_GTExTPM,0.9794773289423593
Kidney - Cortex_GTExTPM,Liver_GTExTPM,0.8929467535303022
Kidney - Cortex_GTExTPM,Lung_GTExTPM,0.9094667364916535
Kidney - Cortex_GTExTPM,Minor Salivary Gland_GTExTPM,0.9057183825064101
Kidney - Cortex_GTExTPM,Muscle - Skeletal_GTExTPM,0.8424600777462399
Kidney - Cortex_GTExTPM,Nerve - Tibial_GTExTPM,0.8951530892871162
Kidney - Cortex_GTExTPM,Ovary_GTExTPM,0.8799854622684378
Kidney - Cortex_GTExTPM,Pancreas_GTExTPM,0.907642880272604
Kidney - Cortex_GTExTPM,Pituitary_GTExTPM,0.8812450111852508
Kidney - Cortex_GTExTPM,Prostate_GTExTPM,0.9101080229939856
Kidney - Cortex_GTExTPM,Skin - Not Sun Exposed (Suprapubic)_GTExTPM,0.8894064977755793
Kidney - Cortex_GTExTPM,Skin - Sun Exposed (Lower leg)_GTExTPM,0.8911807534089382
Kidney - Cortex_GTExTPM,Small Intestine - Terminal Ileum_GTExTPM,0.9208207155434579
Kidney - Cortex_GTExTPM,Spleen_GTExTPM,0.8875714474748714
Kidney - Cortex_GTExTPM,Stomach_GTExTPM,0.9237568775724241
Kidney - Cortex_GTExTPM,Testis_GTExTPM,0.7847379268756979
Kidney - Cortex_GTExTPM,Thyroid_GTExTPM,0.9210450786892002
Kidney - Cortex_GTExTPM,Uterus_GTExTPM,0.8860295940309196
Kidney - Cortex_GTExTPM,Vagina_GTExTPM,0.8964164344512963
Kidney - Cortex_GTExTPM,Whole Blood_GTExTPM,0.8116464239185636
Kidney - Cortex_GTExTPM,opentargets_association_score,-0.08360355313882545
Kidney - Cortex_GTExTPM,DGIdb_interaction_group_score,0.06061456478850742
Kidney - Cortex_GTExTPM,HIPred,0.3245418506868363
Kidney - Cortex_GTExTPM,SDI,0.2773677660054043
Kidney - Cortex_GTExTPM,pLI,0.21356438563098437
Kidney - Cortex_GTExTPM,O_GlcNAc_Score,0.033768719803169235
Kidney - Cortex_GTExTPM,IPA_BP,0.07332854369802701
Kidney - Medulla_GTExTPM,Chr,0.009948728873306582
Kidney - Medulla_GTExTPM,Gene_length,0.26872989757771
Kidney - Medulla_GTExTPM,Adipose - Subcutaneous_GTExTPM,0.9084139053679188
Kidney - Medulla_GTExTPM,Adipose - Visceral (Omentum)_GTExTPM,0.9141342139341173
Kidney - Medulla_GTExTPM,Adrenal Gland_GTExTPM,0.9036008438473253
Kidney - Medulla_GTExTPM,Artery - Aorta_GTExTPM,0.8864578030652049
Kidney - Medulla_GTExTPM,Artery - Coronary_GTExTPM,0.8971242238942267
Kidney - Medulla_GTExTPM,Artery - Tibial_GTExTPM,0.8794650158983677
Kidney - Medulla_GTExTPM,Bladder_GTExTPM,0.9121568655317611
Kidney - Medulla_GTExTPM,Brain - Amygdala_GTExTPM,0.8372889181667182
Kidney - Medulla_GTExTPM,Brain - Anterior cingulate cortex (BA24)_GTExTPM,0.8180280317874873
Kidney - Medulla_GTExTPM,Brain - Caudate (basal ganglia)_GTExTPM,0.830164948314611
Kidney - Medulla_GTExTPM,Brain - Cerebellar Hemisphere_GTExTPM,0.7758433670709233
Kidney - Medulla_GTExTPM,Brain - Cerebellum_GTExTPM,0.7857041095782091
Kidney - Medulla_GTExTPM,Brain - Cortex_GTExTPM,0.8185629691545493
Kidney - Medulla_GTExTPM,Brain - Frontal Cortex (BA9)_GTExTPM,0.8024702803678994
Kidney - Medulla_GTExTPM,Brain - Hippocampus_GTExTPM,0.8397585902689138
Kidney - Medulla_GTExTPM,Brain - Hypothalamus_GTExTPM,0.8490254984742015
Kidney - Medulla_GTExTPM,Brain - Nucleus accumbens (basal ganglia)_GTExTPM,0.8204754903008131
Kidney - Medulla_GTExTPM,Brain - Putamen (basal ganglia)_GTExTPM,0.8336008388325743
Kidney - Medulla_GTExTPM,Brain - Spinal cord (cervical c-1)_GTExTPM,0.8619361167183386
Kidney - Medulla_GTExTPM,Brain - Substantia nigra_GTExTPM,0.8601945256387871
Kidney - Medulla_GTExTPM,Breast - Mammary Tissue_GTExTPM,0.9266457282427232
Kidney - Medulla_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,0.8559783084928494
Kidney - Medulla_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,0.7886352360610553
